BarIndex,Time,Quadruplet,TrajectoryCluster,Archetype,ExpectancyFamily,Count,ConditionalProbability,FinalTransition,MeanNextRunLength,ImmediateFailurePct,DirectionalContinuationPct,DominantNextArchetype,RegimeMigrationProbability,IsSelfLoopDominant,Implication,ActionBias
1431,2026-04-27 13:20:00,Unresolved->Balance->Unresolved->Balance,1,Unstable Rotational Balance,ImmediateFailure,2,16.67,Unresolved->Balance,1.63,63.16,0.0,Stable Compression Basin,0.5158730158730159,0,Auction is rotating unstably. Balance is present but fragile. Expect churn and false resolution attempts.,Avoid directional commitment; wait for cleaner incubation or release.
1432,2026-04-27 13:25:00,Balance->Unresolved->Balance->Balance,1,Unstable Rotational Balance,RotationalChurn,2,66.67,Balance->Balance,0.0,0.0,0.0,Stable Compression Basin,0.5158730158730159,0,Auction is rotating unstably. Balance is present but fragile. Expect churn and false resolution attempts.,Avoid directional commitment; wait for cleaner incubation or release.
1433,2026-04-27 13:30:00,Unresolved->Balance->Balance->Balance,1,Unstable Rotational Balance,RotationalChurn,2,28.57,Balance->Balance,0.0,0.0,0.0,Stable Compression Basin,0.5158730158730159,0,Auction is rotating unstably. Balance is present but fragile. Expect churn and false resolution attempts.,Avoid directional commitment; wait for cleaner incubation or release.
1434,2026-04-27 13:35:00,Balance->Balance->Balance->Unresolved,1,Unstable Rotational Balance,PersistentNonDirectional,1,20.0,Balance->Unresolved,7.26,21.05,0.0,Stable Compression Basin,0.5158730158730159,0,Auction is rotating unstably. Balance is present but fragile. Expect churn and false resolution attempts.,Avoid directional commitment; wait for cleaner incubation or release.
1435,2026-04-27 13:40:00,Balance->Balance->Unresolved->Unresolved,2,Stable Compression Basin,RotationalChurn,5,83.33,Unresolved->Unresolved,0.0,0.0,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
1436,2026-04-27 13:45:00,Balance->Unresolved->Unresolved->Unresolved,2,Stable Compression Basin,RotationalChurn,14,87.5,Unresolved->Unresolved,0.0,0.0,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
1437,2026-04-27 13:50:00,Unresolved->Unresolved->Unresolved->Balance,1,Unstable Rotational Balance,ImmediateFailure,10,4.81,Unresolved->Balance,1.63,63.16,0.0,Stable Compression Basin,0.5158730158730159,0,Auction is rotating unstably. Balance is present but fragile. Expect churn and false resolution attempts.,Avoid directional commitment; wait for cleaner incubation or release.
1438,2026-04-27 13:55:00,Unresolved->Unresolved->Balance->Unresolved,2,Stable Compression Basin,PersistentNonDirectional,10,66.67,Balance->Unresolved,7.26,21.05,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
1439,2026-04-27 14:00:00,Unresolved->Balance->Unresolved->Unresolved,2,Stable Compression Basin,RotationalChurn,10,83.33,Unresolved->Unresolved,0.0,0.0,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
1440,2026-04-28 06:35:00,Balance->Unresolved->Unresolved->Unresolved,2,Stable Compression Basin,RotationalChurn,14,87.5,Unresolved->Unresolved,0.0,0.0,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
1441,2026-04-28 06:40:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1442,2026-04-28 06:45:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1443,2026-04-28 06:50:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1444,2026-04-28 06:55:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1445,2026-04-28 07:00:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1446,2026-04-28 07:05:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1447,2026-04-28 07:10:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1448,2026-04-28 07:15:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1449,2026-04-28 07:20:00,Unresolved->Unresolved->Unresolved->Directional,3,Directional Continuation / Sponsor Release,DirectionalContinuation,6,2.88,Unresolved->Directional,3.13,25.0,75.0,Directional Continuation / Sponsor Release,0.5235294117647059,1,"Auction shows directional continuation structure. Sponsor release is active, but degradation must be monitored.",Continuation favored while degradation remains contained.
1450,2026-04-28 07:25:00,Unresolved->Unresolved->Directional->Unresolved,-1,Unknown,Unknown,0,0.0,Directional->Unresolved,0.0,0.0,0.0,Unknown,0.4854771784232365,1,No inference rule available.,No action bias.
1451,2026-04-28 07:30:00,Unresolved->Directional->Unresolved->Unresolved,-1,Unknown,Unknown,0,0.0,Unresolved->Unresolved,0.0,0.0,0.0,Unknown,0.4854771784232365,1,No inference rule available.,No action bias.
1452,2026-04-28 07:35:00,Directional->Unresolved->Unresolved->Unresolved,-1,Unknown,Unknown,0,0.0,Unresolved->Unresolved,0.0,0.0,0.0,Unknown,0.4854771784232365,1,No inference rule available.,No action bias.
1453,2026-04-28 07:40:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1454,2026-04-28 07:45:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1455,2026-04-28 07:50:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1456,2026-04-28 07:55:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1457,2026-04-28 08:00:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1458,2026-04-28 08:05:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1459,2026-04-28 08:10:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1460,2026-04-28 08:15:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1461,2026-04-28 08:20:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1462,2026-04-28 08:25:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1463,2026-04-28 08:30:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1464,2026-04-28 08:35:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1465,2026-04-28 08:40:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1466,2026-04-28 08:45:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1467,2026-04-28 08:50:00,Unresolved->Unresolved->Unresolved->Directional,3,Directional Continuation / Sponsor Release,DirectionalContinuation,6,2.88,Unresolved->Directional,3.13,25.0,75.0,Directional Continuation / Sponsor Release,0.5235294117647059,1,"Auction shows directional continuation structure. Sponsor release is active, but degradation must be monitored.",Continuation favored while degradation remains contained.
1468,2026-04-28 08:55:00,Unresolved->Unresolved->Directional->Directional,3,Directional Continuation / Sponsor Release,Mixed,5,71.43,Directional->Directional,0.0,0.0,0.0,Directional Continuation / Sponsor Release,0.5235294117647059,1,"Auction shows directional continuation structure. Sponsor release is active, but degradation must be monitored.",Continuation favored while degradation remains contained.
1469,2026-04-28 09:00:00,Unresolved->Directional->Directional->Degrading,0,Sponsor Exhaustion Collapse,ImmediateFailure,3,50.0,Directional->Degrading,2.2,70.0,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
1470,2026-04-28 09:05:00,Directional->Directional->Degrading->Directional,3,Directional Continuation / Sponsor Release,ImmediateFailure,1,16.67,Degrading->Directional,1.67,66.67,33.33,Directional Continuation / Sponsor Release,0.5235294117647059,1,"Auction shows directional continuation structure. Sponsor release is active, but degradation must be monitored.",Continuation favored while degradation remains contained.
1471,2026-04-28 09:10:00,Directional->Degrading->Directional->Directional,-1,Unknown,Unknown,0,0.0,Directional->Directional,0.0,0.0,0.0,Unknown,0.4854771784232365,1,No inference rule available.,No action bias.
1472,2026-04-28 09:15:00,Degrading->Directional->Directional->Degrading,-1,Unknown,Unknown,0,0.0,Directional->Degrading,0.0,0.0,0.0,Unknown,0.4854771784232365,1,No inference rule available.,No action bias.
1473,2026-04-28 09:20:00,Directional->Directional->Degrading->Balance,1,Unstable Rotational Balance,ImmediateFailure,1,16.67,Degrading->Balance,1.0,100.0,0.0,Stable Compression Basin,0.5158730158730159,0,Auction is rotating unstably. Balance is present but fragile. Expect churn and false resolution attempts.,Avoid directional commitment; wait for cleaner incubation or release.
1474,2026-04-28 09:25:00,Directional->Degrading->Balance->Balance,-1,Unknown,Unknown,0,0.0,Balance->Balance,0.0,0.0,0.0,Unknown,0.4854771784232365,1,No inference rule available.,No action bias.
1475,2026-04-28 09:30:00,Degrading->Balance->Balance->Balance,-1,Unknown,Unknown,0,0.0,Balance->Balance,0.0,0.0,0.0,Unknown,0.4854771784232365,1,No inference rule available.,No action bias.
1476,2026-04-28 09:35:00,Balance->Balance->Balance->Balance,1,Unstable Rotational Balance,RotationalChurn,3,60.0,Balance->Balance,0.0,0.0,0.0,Stable Compression Basin,0.5158730158730159,0,Auction is rotating unstably. Balance is present but fragile. Expect churn and false resolution attempts.,Avoid directional commitment; wait for cleaner incubation or release.
1477,2026-04-28 09:40:00,Balance->Balance->Balance->Degrading,0,Sponsor Exhaustion Collapse,DegradationCycle,1,20.0,Balance->Degrading,1.5,50.0,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
1478,2026-04-28 09:45:00,Balance->Balance->Degrading->Degrading,-1,Unknown,Unknown,0,0.0,Degrading->Degrading,0.0,0.0,0.0,Unknown,0.4854771784232365,1,No inference rule available.,No action bias.
1479,2026-04-28 09:50:00,Balance->Degrading->Degrading->Unresolved,2,Stable Compression Basin,PersistentNonDirectional,2,100.0,Degrading->Unresolved,5.53,29.41,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
1480,2026-04-28 09:55:00,Degrading->Degrading->Unresolved->Balance,1,Unstable Rotational Balance,ImmediateFailure,1,16.67,Unresolved->Balance,1.63,63.16,0.0,Stable Compression Basin,0.5158730158730159,0,Auction is rotating unstably. Balance is present but fragile. Expect churn and false resolution attempts.,Avoid directional commitment; wait for cleaner incubation or release.
1481,2026-04-28 10:00:00,Degrading->Unresolved->Balance->Balance,-1,Unknown,Unknown,0,0.0,Balance->Balance,0.0,0.0,0.0,Unknown,0.4854771784232365,1,No inference rule available.,No action bias.
1482,2026-04-28 10:05:00,Unresolved->Balance->Balance->Balance,1,Unstable Rotational Balance,RotationalChurn,2,28.57,Balance->Balance,0.0,0.0,0.0,Stable Compression Basin,0.5158730158730159,0,Auction is rotating unstably. Balance is present but fragile. Expect churn and false resolution attempts.,Avoid directional commitment; wait for cleaner incubation or release.
1483,2026-04-28 10:10:00,Balance->Balance->Balance->Unresolved,1,Unstable Rotational Balance,PersistentNonDirectional,1,20.0,Balance->Unresolved,7.26,21.05,0.0,Stable Compression Basin,0.5158730158730159,0,Auction is rotating unstably. Balance is present but fragile. Expect churn and false resolution attempts.,Avoid directional commitment; wait for cleaner incubation or release.
1484,2026-04-28 10:15:00,Balance->Balance->Unresolved->Balance,-1,Unknown,Unknown,0,0.0,Unresolved->Balance,0.0,0.0,0.0,Unknown,0.4854771784232365,1,No inference rule available.,No action bias.
1485,2026-04-28 10:20:00,Balance->Unresolved->Balance->Balance,1,Unstable Rotational Balance,RotationalChurn,2,66.67,Balance->Balance,0.0,0.0,0.0,Stable Compression Basin,0.5158730158730159,0,Auction is rotating unstably. Balance is present but fragile. Expect churn and false resolution attempts.,Avoid directional commitment; wait for cleaner incubation or release.
1486,2026-04-28 10:25:00,Unresolved->Balance->Balance->Unresolved,2,Stable Compression Basin,PersistentNonDirectional,5,71.43,Balance->Unresolved,7.26,21.05,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
1487,2026-04-28 10:30:00,Balance->Balance->Unresolved->Unresolved,2,Stable Compression Basin,RotationalChurn,5,83.33,Unresolved->Unresolved,0.0,0.0,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
1488,2026-04-28 10:35:00,Balance->Unresolved->Unresolved->Unresolved,2,Stable Compression Basin,RotationalChurn,14,87.5,Unresolved->Unresolved,0.0,0.0,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
1489,2026-04-28 10:40:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1490,2026-04-28 10:45:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1491,2026-04-28 10:50:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1492,2026-04-28 10:55:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1493,2026-04-28 11:00:00,Unresolved->Unresolved->Unresolved->Directional,3,Directional Continuation / Sponsor Release,DirectionalContinuation,6,2.88,Unresolved->Directional,3.13,25.0,75.0,Directional Continuation / Sponsor Release,0.5235294117647059,1,"Auction shows directional continuation structure. Sponsor release is active, but degradation must be monitored.",Continuation favored while degradation remains contained.
1494,2026-04-28 11:05:00,Unresolved->Unresolved->Directional->Directional,3,Directional Continuation / Sponsor Release,Mixed,5,71.43,Directional->Directional,0.0,0.0,0.0,Directional Continuation / Sponsor Release,0.5235294117647059,1,"Auction shows directional continuation structure. Sponsor release is active, but degradation must be monitored.",Continuation favored while degradation remains contained.
1495,2026-04-28 11:10:00,Unresolved->Directional->Directional->Balance,-1,Unknown,Unknown,0,0.0,Directional->Balance,0.0,0.0,0.0,Unknown,0.4854771784232365,1,No inference rule available.,No action bias.
1496,2026-04-28 11:15:00,Directional->Directional->Balance->Degrading,-1,Unknown,Unknown,0,0.0,Balance->Degrading,0.0,0.0,0.0,Unknown,0.4854771784232365,1,No inference rule available.,No action bias.
1497,2026-04-28 11:20:00,Directional->Balance->Degrading->Directional,-1,Unknown,Unknown,0,0.0,Degrading->Directional,0.0,0.0,0.0,Unknown,0.4854771784232365,1,No inference rule available.,No action bias.
1498,2026-04-28 11:25:00,Balance->Degrading->Directional->Degrading,-1,Unknown,Unknown,0,0.0,Directional->Degrading,0.0,0.0,0.0,Unknown,0.4854771784232365,1,No inference rule available.,No action bias.
1499,2026-04-28 11:30:00,Degrading->Directional->Degrading->Unresolved,2,Stable Compression Basin,PersistentNonDirectional,1,50.0,Degrading->Unresolved,5.53,29.41,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
1500,2026-04-28 11:35:00,Directional->Degrading->Unresolved->Balance,-1,Unknown,Unknown,0,0.0,Unresolved->Balance,0.0,0.0,0.0,Unknown,0.4854771784232365,1,No inference rule available.,No action bias.
1501,2026-04-28 11:40:00,Degrading->Unresolved->Balance->Balance,-1,Unknown,Unknown,0,0.0,Balance->Balance,0.0,0.0,0.0,Unknown,0.4854771784232365,1,No inference rule available.,No action bias.
1502,2026-04-28 11:45:00,Unresolved->Balance->Balance->Balance,1,Unstable Rotational Balance,RotationalChurn,2,28.57,Balance->Balance,0.0,0.0,0.0,Stable Compression Basin,0.5158730158730159,0,Auction is rotating unstably. Balance is present but fragile. Expect churn and false resolution attempts.,Avoid directional commitment; wait for cleaner incubation or release.
1503,2026-04-28 11:50:00,Balance->Balance->Balance->Unresolved,1,Unstable Rotational Balance,PersistentNonDirectional,1,20.0,Balance->Unresolved,7.26,21.05,0.0,Stable Compression Basin,0.5158730158730159,0,Auction is rotating unstably. Balance is present but fragile. Expect churn and false resolution attempts.,Avoid directional commitment; wait for cleaner incubation or release.
1504,2026-04-28 11:55:00,Balance->Balance->Unresolved->Unresolved,2,Stable Compression Basin,RotationalChurn,5,83.33,Unresolved->Unresolved,0.0,0.0,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
1505,2026-04-28 12:00:00,Balance->Unresolved->Unresolved->Unresolved,2,Stable Compression Basin,RotationalChurn,14,87.5,Unresolved->Unresolved,0.0,0.0,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
1506,2026-04-28 12:05:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1507,2026-04-28 12:10:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1508,2026-04-28 12:15:00,Unresolved->Unresolved->Unresolved->Directional,3,Directional Continuation / Sponsor Release,DirectionalContinuation,6,2.88,Unresolved->Directional,3.13,25.0,75.0,Directional Continuation / Sponsor Release,0.5235294117647059,1,"Auction shows directional continuation structure. Sponsor release is active, but degradation must be monitored.",Continuation favored while degradation remains contained.
1509,2026-04-28 12:20:00,Unresolved->Unresolved->Directional->Directional,3,Directional Continuation / Sponsor Release,Mixed,5,71.43,Directional->Directional,0.0,0.0,0.0,Directional Continuation / Sponsor Release,0.5235294117647059,1,"Auction shows directional continuation structure. Sponsor release is active, but degradation must be monitored.",Continuation favored while degradation remains contained.
1510,2026-04-28 12:25:00,Unresolved->Directional->Directional->Degrading,0,Sponsor Exhaustion Collapse,ImmediateFailure,3,50.0,Directional->Degrading,2.2,70.0,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
1511,2026-04-28 12:30:00,Directional->Directional->Degrading->Balance,1,Unstable Rotational Balance,ImmediateFailure,1,16.67,Degrading->Balance,1.0,100.0,0.0,Stable Compression Basin,0.5158730158730159,0,Auction is rotating unstably. Balance is present but fragile. Expect churn and false resolution attempts.,Avoid directional commitment; wait for cleaner incubation or release.
1512,2026-04-28 12:35:00,Directional->Degrading->Balance->Balance,-1,Unknown,Unknown,0,0.0,Balance->Balance,0.0,0.0,0.0,Unknown,0.4854771784232365,1,No inference rule available.,No action bias.
1513,2026-04-28 12:40:00,Degrading->Balance->Balance->Balance,-1,Unknown,Unknown,0,0.0,Balance->Balance,0.0,0.0,0.0,Unknown,0.4854771784232365,1,No inference rule available.,No action bias.
1514,2026-04-28 12:45:00,Balance->Balance->Balance->Unresolved,1,Unstable Rotational Balance,PersistentNonDirectional,1,20.0,Balance->Unresolved,7.26,21.05,0.0,Stable Compression Basin,0.5158730158730159,0,Auction is rotating unstably. Balance is present but fragile. Expect churn and false resolution attempts.,Avoid directional commitment; wait for cleaner incubation or release.
