APVA Node Flow Study v0.1
========================================================================================================
Diagnostics
Instrument: NQ
Input path(s): .\Evidence\NQ\NQ_5 Minute_apva_bar_evidence_v01.csv
Total rows: 1930
Node count: 34
Category count: 4

1. Node Category Assignment
StateAgeNode | NodeCategory | ImportanceScore | ReliabilityScore
MixedStructure_Age3 | NeutralProcessing_Age5 | 0 | 0.00%
MixedStructure_Age3 | NeutralProcessing_Age6-10 | 0 | 0.00%
MixedStructure_Age3 | ReassertionProcessing_Age1 | 0 | 0.00%
MixedStructure_Age3 | ReassertionProcessing_Age2 | 0 | 0.00%
MixedStructure_Age3 | ReassertionProcessing_Age3 | 0 | 0.00%
MixedStructure_Age3 | RecoveryResolution_Age1 | 0 | 0.00%
MixedStructure_Age3 | RecoveryResolution_Age2 | 0 | 0.00%
MixedStructure_Age3 | RecoveryResolution_Age3 | 0 | 0.00%
MixedStructure_Age4 | CompressionProcessing_Age1 | 0 | 0.00%
MixedStructure_Age4 | CompressionProcessing_Age2 | 0 | 0.00%
MixedStructure_Age4 | CompressionProcessing_Age3 | 0 | 0.00%
MixedStructure_Age4 | CompressionProcessing_Age4 | 0 | 0.00%
MixedStructure_Age4 | CompressionProcessing_Age5 | 0 | 0.00%
MixedStructure_Age4 | CompressionProcessing_Age6-10 | 0 | 0.00%
MixedStructure_Age4 | ConstructiveEmergence_Age1 | 0 | 0.00%
MixedStructure_Age4 | DecayToNeutral_Age1 | 0 | 0.00%
MixedStructure_Age4 | DestructiveRotation_Age1 | 1 | 50.00%
MixedStructure_Age4 | DestructiveRotation_Age2 | 0 | 0.00%
MixedStructure_Age4 | DestructiveRotation_Age3 | 0 | 0.00%
MixedStructure_Age4 | ExhaustionPersistence_Age1 | 0 | 0.00%
MixedStructure_Age4 | ExhaustionPersistence_Age2 | 0 | 0.00%
MixedStructure_Age4 | ExhaustionPersistence_Age3 | 0 | 0.00%
MixedStructure_Age4 | ExhaustionPersistence_Age4 | 0 | 0.00%
MixedStructure_Age4 | ExhaustionPersistence_Age5 | 0 | 0.00%
MixedStructure_Age4 | ExhaustionPersistence_Age6-10 | 0 | 0.00%
MixedStructure_Age4 | MixedStructure_Age1 | 0 | 0.00%
MixedStructure_Age4 | MixedStructure_Age2 | 0 | 0.00%
MixedStructure_Age4 | MixedStructure_Age3 | 0 | 0.00%
MixedStructure_Age4 | MixedStructure_Age4 | 0 | 0.00%
MixedStructure_Age4 | NeutralProcessing_Age1 | 1 | 50.00%
MixedStructure_Age4 | NeutralProcessing_Age11-20 | 0 | 0.00%
MixedStructure_Age4 | NeutralProcessing_Age2 | 0 | 0.00%
MixedStructure_Age4 | NeutralProcessing_Age3 | 0 | 0.00%
MixedStructure_Age4 | NeutralProcessing_Age4 | 0 | 0.00%
MixedStructure_Age4 | NeutralProcessing_Age5 | 0 | 0.00%
MixedStructure_Age4 | NeutralProcessing_Age6-10 | 0 | 0.00%
MixedStructure_Age4 | ReassertionProcessing_Age1 | 0 | 0.00%
MixedStructure_Age4 | ReassertionProcessing_Age2 | 0 | 0.00%
MixedStructure_Age4 | ReassertionProcessing_Age3 | 0 | 0.00%
MixedStructure_Age4 | RecoveryResolution_Age1 | 0 | 0.00%
MixedStructure_Age4 | RecoveryResolution_Age2 | 0 | 0.00%
MixedStructure_Age4 | RecoveryResolution_Age3 | 0 | 0.00%
NeutralProcessing_Age1 | CompressionProcessing_Age1 | 21 | 7.07%
NeutralProcessing_Age1 | CompressionProcessing_Age2 | 0 | 0.00%
NeutralProcessing_Age1 | CompressionProcessing_Age3 | 0 | 0.00%
NeutralProcessing_Age1 | CompressionProcessing_Age4 | 0 | 0.00%
NeutralProcessing_Age1 | CompressionProcessing_Age5 | 0 | 0.00%
NeutralProcessing_Age1 | CompressionProcessing_Age6-10 | 0 | 0.00%
NeutralProcessing_Age1 | ConstructiveEmergence_Age1 | 4 | 1.35%
NeutralProcessing_Age1 | DecayToNeutral_Age1 | 0 | 0.00%
NeutralProcessing_Age1 | DestructiveRotation_Age1 | 13 | 4.38%
NeutralProcessing_Age1 | DestructiveRotation_Age2 | 0 | 0.00%
NeutralProcessing_Age1 | DestructiveRotation_Age3 | 0 | 0.00%
NeutralProcessing_Age1 | ExhaustionPersistence_Age1 | 0 | 0.00%
NeutralProcessing_Age1 | ExhaustionPersistence_Age2 | 0 | 0.00%
NeutralProcessing_Age1 | ExhaustionPersistence_Age3 | 0 | 0.00%
NeutralProcessing_Age1 | ExhaustionPersistence_Age4 | 0 | 0.00%
NeutralProcessing_Age1 | ExhaustionPersistence_Age5 | 0 | 0.00%
NeutralProcessing_Age1 | ExhaustionPersistence_Age6-10 | 0 | 0.00%
NeutralProcessing_Age1 | MixedStructure_Age1 | 39 | 13.13%
NeutralProcessing_Age1 | MixedStructure_Age2 | 0 | 0.00%
NeutralProcessing_Age1 | MixedStructure_Age3 | 0 | 0.00%
NeutralProcessing_Age1 | MixedStructure_Age4 | 0 | 0.00%
NeutralProcessing_Age1 | NeutralProcessing_Age1 | 0 | 0.00%
NeutralProcessing_Age1 | NeutralProcessing_Age11-20 | 0 | 0.00%
NeutralProcessing_Age1 | NeutralProcessing_Age2 | 175 | 58.92%
NeutralProcessing_Age1 | NeutralProcessing_Age3 | 0 | 0.00%
NeutralProcessing_Age1 | NeutralProcessing_Age4 | 0 | 0.00%
NeutralProcessing_Age1 | NeutralProcessing_Age5 | 0 | 0.00%
NeutralProcessing_Age1 | NeutralProcessing_Age6-10 | 0 | 0.00%
NeutralProcessing_Age1 | ReassertionProcessing_Age1 | 45 | 15.15%
NeutralProcessing_Age1 | ReassertionProcessing_Age2 | 0 | 0.00%
NeutralProcessing_Age1 | ReassertionProcessing_Age3 | 0 | 0.00%
NeutralProcessing_Age1 | RecoveryResolution_Age1 | 0 | 0.00%
NeutralProcessing_Age1 | RecoveryResolution_Age2 | 0 | 0.00%
NeutralProcessing_Age1 | RecoveryResolution_Age3 | 0 | 0.00%
NeutralProcessing_Age11-20 | CompressionProcessing_Age1 | 2 | 5.41%
NeutralProcessing_Age11-20 | CompressionProcessing_Age2 | 0 | 0.00%
NeutralProcessing_Age11-20 | CompressionProcessing_Age3 | 0 | 0.00%
NeutralProcessing_Age11-20 | CompressionProcessing_Age4 | 0 | 0.00%
NeutralProcessing_Age11-20 | CompressionProcessing_Age5 | 0 | 0.00%
NeutralProcessing_Age11-20 | CompressionProcessing_Age6-10 | 0 | 0.00%
NeutralProcessing_Age11-20 | ConstructiveEmergence_Age1 | 1 | 2.70%
NeutralProcessing_Age11-20 | DecayToNeutral_Age1 | 0 | 0.00%
NeutralProcessing_Age11-20 | DestructiveRotation_Age1 | 0 | 0.00%
NeutralProcessing_Age11-20 | DestructiveRotation_Age2 | 0 | 0.00%
NeutralProcessing_Age11-20 | DestructiveRotation_Age3 | 0 | 0.00%
NeutralProcessing_Age11-20 | ExhaustionPersistence_Age1 | 1 | 2.70%
NeutralProcessing_Age11-20 | ExhaustionPersistence_Age2 | 0 | 0.00%
NeutralProcessing_Age11-20 | ExhaustionPersistence_Age3 | 0 | 0.00%
NeutralProcessing_Age11-20 | ExhaustionPersistence_Age4 | 0 | 0.00%
NeutralProcessing_Age11-20 | ExhaustionPersistence_Age5 | 0 | 0.00%
NeutralProcessing_Age11-20 | ExhaustionPersistence_Age6-10 | 0 | 0.00%
NeutralProcessing_Age11-20 | MixedStructure_Age1 | 4 | 10.81%
NeutralProcessing_Age11-20 | MixedStructure_Age2 | 0 | 0.00%
NeutralProcessing_Age11-20 | MixedStructure_Age3 | 0 | 0.00%
NeutralProcessing_Age11-20 | MixedStructure_Age4 | 0 | 0.00%
NeutralProcessing_Age11-20 | NeutralProcessing_Age1 | 0 | 0.00%
NeutralProcessing_Age11-20 | NeutralProcessing_Age11-20 | 25 | 67.57%
NeutralProcessing_Age11-20 | NeutralProcessing_Age2 | 0 | 0.00%
NeutralProcessing_Age11-20 | NeutralProcessing_Age3 | 0 | 0.00%
NeutralProcessing_Age11-20 | NeutralProcessing_Age4 | 0 | 0.00%
NeutralProcessing_Age11-20 | NeutralProcessing_Age5 | 0 | 0.00%
NeutralProcessing_Age11-20 | NeutralProcessing_Age6-10 | 0 | 0.00%
NeutralProcessing_Age11-20 | ReassertionProcessing_Age1 | 4 | 10.81%
NeutralProcessing_Age11-20 | ReassertionProcessing_Age2 | 0 | 0.00%
NeutralProcessing_Age11-20 | ReassertionProcessing_Age3 | 0 | 0.00%
NeutralProcessing_Age11-20 | RecoveryResolution_Age1 | 0 | 0.00%
NeutralProcessing_Age11-20 | RecoveryResolution_Age2 | 0 | 0.00%
NeutralProcessing_Age11-20 | RecoveryResolution_Age3 | 0 | 0.00%
NeutralProcessing_Age2 | CompressionProcessing_Age1 | 5 | 2.86%
NeutralProcessing_Age2 | CompressionProcessing_Age2 | 0 | 0.00%
NeutralProcessing_Age2 | CompressionProcessing_Age3 | 0 | 0.00%
NeutralProcessing_Age2 | CompressionProcessing_Age4 | 0 | 0.00%
NeutralProcessing_Age2 | CompressionProcessing_Age5 | 0 | 0.00%
NeutralProcessing_Age2 | CompressionProcessing_Age6-10 | 0 | 0.00%
NeutralProcessing_Age2 | ConstructiveEmergence_Age1 | 2 | 1.14%
NeutralProcessing_Age2 | DecayToNeutral_Age1 | 0 | 0.00%
NeutralProcessing_Age2 | DestructiveRotation_Age1 | 2 | 1.14%
NeutralProcessing_Age2 | DestructiveRotation_Age2 | 0 | 0.00%
NeutralProcessing_Age2 | DestructiveRotation_Age3 | 0 | 0.00%
NeutralProcessing_Age2 | ExhaustionPersistence_Age1 | 0 | 0.00%
NeutralProcessing_Age2 | ExhaustionPersistence_Age2 | 0 | 0.00%
NeutralProcessing_Age2 | ExhaustionPersistence_Age3 | 0 | 0.00%
NeutralProcessing_Age2 | ExhaustionPersistence_Age4 | 0 | 0.00%
NeutralProcessing_Age2 | ExhaustionPersistence_Age5 | 0 | 0.00%
NeutralProcessing_Age2 | ExhaustionPersistence_Age6-10 | 0 | 0.00%
NeutralProcessing_Age2 | MixedStructure_Age1 | 26 | 14.86%
NeutralProcessing_Age2 | MixedStructure_Age2 | 0 | 0.00%
NeutralProcessing_Age2 | MixedStructure_Age3 | 0 | 0.00%
NeutralProcessing_Age2 | MixedStructure_Age4 | 0 | 0.00%
NeutralProcessing_Age2 | NeutralProcessing_Age1 | 0 | 0.00%
NeutralProcessing_Age2 | NeutralProcessing_Age11-20 | 0 | 0.00%
NeutralProcessing_Age2 | NeutralProcessing_Age2 | 0 | 0.00%
NeutralProcessing_Age2 | NeutralProcessing_Age3 | 112 | 64.00%
NeutralProcessing_Age2 | NeutralProcessing_Age4 | 0 | 0.00%
NeutralProcessing_Age2 | NeutralProcessing_Age5 | 0 | 0.00%
NeutralProcessing_Age2 | NeutralProcessing_Age6-10 | 0 | 0.00%
NeutralProcessing_Age2 | ReassertionProcessing_Age1 | 28 | 16.00%
NeutralProcessing_Age2 | ReassertionProcessing_Age2 | 0 | 0.00%
NeutralProcessing_Age2 | ReassertionProcessing_Age3 | 0 | 0.00%
NeutralProcessing_Age2 | RecoveryResolution_Age1 | 0 | 0.00%
NeutralProcessing_Age2 | RecoveryResolution_Age2 | 0 | 0.00%
NeutralProcessing_Age2 | RecoveryResolution_Age3 | 0 | 0.00%
NeutralProcessing_Age3 | CompressionProcessing_Age1 | 5 | 4.46%
NeutralProcessing_Age3 | CompressionProcessing_Age2 | 0 | 0.00%
NeutralProcessing_Age3 | CompressionProcessing_Age3 | 0 | 0.00%
NeutralProcessing_Age3 | CompressionProcessing_Age4 | 0 | 0.00%
NeutralProcessing_Age3 | CompressionProcessing_Age5 | 0 | 0.00%
NeutralProcessing_Age3 | CompressionProcessing_Age6-10 | 0 | 0.00%
NeutralProcessing_Age3 | ConstructiveEmergence_Age1 | 0 | 0.00%
NeutralProcessing_Age3 | DecayToNeutral_Age1 | 0 | 0.00%
NeutralProcessing_Age3 | DestructiveRotation_Age1 | 0 | 0.00%
NeutralProcessing_Age3 | DestructiveRotation_Age2 | 0 | 0.00%
NeutralProcessing_Age3 | DestructiveRotation_Age3 | 0 | 0.00%
NeutralProcessing_Age3 | ExhaustionPersistence_Age1 | 0 | 0.00%
NeutralProcessing_Age3 | ExhaustionPersistence_Age2 | 0 | 0.00%
NeutralProcessing_Age3 | ExhaustionPersistence_Age3 | 0 | 0.00%
NeutralProcessing_Age3 | ExhaustionPersistence_Age4 | 0 | 0.00%
NeutralProcessing_Age3 | ExhaustionPersistence_Age5 | 0 | 0.00%
NeutralProcessing_Age3 | ExhaustionPersistence_Age6-10 | 0 | 0.00%
NeutralProcessing_Age3 | MixedStructure_Age1 | 6 | 5.36%
NeutralProcessing_Age3 | MixedStructure_Age2 | 0 | 0.00%
NeutralProcessing_Age3 | MixedStructure_Age3 | 0 | 0.00%
NeutralProcessing_Age3 | MixedStructure_Age4 | 0 | 0.00%
NeutralProcessing_Age3 | NeutralProcessing_Age1 | 0 | 0.00%
NeutralProcessing_Age3 | NeutralProcessing_Age11-20 | 0 | 0.00%
NeutralProcessing_Age3 | NeutralProcessing_Age2 | 0 | 0.00%
NeutralProcessing_Age3 | NeutralProcessing_Age3 | 0 | 0.00%
NeutralProcessing_Age3 | NeutralProcessing_Age4 | 83 | 74.11%
NeutralProcessing_Age3 | NeutralProcessing_Age5 | 0 | 0.00%
NeutralProcessing_Age3 | NeutralProcessing_Age6-10 | 0 | 0.00%
NeutralProcessing_Age3 | ReassertionProcessing_Age1 | 18 | 16.07%
NeutralProcessing_Age3 | ReassertionProcessing_Age2 | 0 | 0.00%
NeutralProcessing_Age3 | ReassertionProcessing_Age3 | 0 | 0.00%
NeutralProcessing_Age3 | RecoveryResolution_Age1 | 0 | 0.00%
NeutralProcessing_Age3 | RecoveryResolution_Age2 | 0 | 0.00%
NeutralProcessing_Age3 | RecoveryResolution_Age3 | 0 | 0.00%
NeutralProcessing_Age4 | CompressionProcessing_Age1 | 0 | 0.00%
NeutralProcessing_Age4 | CompressionProcessing_Age2 | 0 | 0.00%
NeutralProcessing_Age4 | CompressionProcessing_Age3 | 0 | 0.00%
NeutralProcessing_Age4 | CompressionProcessing_Age4 | 0 | 0.00%
NeutralProcessing_Age4 | CompressionProcessing_Age5 | 0 | 0.00%
NeutralProcessing_Age4 | CompressionProcessing_Age6-10 | 0 | 0.00%
NeutralProcessing_Age4 | ConstructiveEmergence_Age1 | 1 | 1.20%
NeutralProcessing_Age4 | DecayToNeutral_Age1 | 0 | 0.00%
NeutralProcessing_Age4 | DestructiveRotation_Age1 | 0 | 0.00%
NeutralProcessing_Age4 | DestructiveRotation_Age2 | 0 | 0.00%
NeutralProcessing_Age4 | DestructiveRotation_Age3 | 0 | 0.00%
NeutralProcessing_Age4 | ExhaustionPersistence_Age1 | 1 | 1.20%
NeutralProcessing_Age4 | ExhaustionPersistence_Age2 | 0 | 0.00%
NeutralProcessing_Age4 | ExhaustionPersistence_Age3 | 0 | 0.00%
NeutralProcessing_Age4 | ExhaustionPersistence_Age4 | 0 | 0.00%
NeutralProcessing_Age4 | ExhaustionPersistence_Age5 | 0 | 0.00%
NeutralProcessing_Age4 | ExhaustionPersistence_Age6-10 | 0 | 0.00%
NeutralProcessing_Age4 | MixedStructure_Age1 | 0 | 0.00%
NeutralProcessing_Age4 | MixedStructure_Age2 | 0 | 0.00%
NeutralProcessing_Age4 | MixedStructure_Age3 | 0 | 0.00%
NeutralProcessing_Age4 | MixedStructure_Age4 | 0 | 0.00%
NeutralProcessing_Age4 | NeutralProcessing_Age1 | 0 | 0.00%
NeutralProcessing_Age4 | NeutralProcessing_Age11-20 | 0 | 0.00%
NeutralProcessing_Age4 | NeutralProcessing_Age2 | 0 | 0.00%
NeutralProcessing_Age4 | NeutralProcessing_Age3 | 0 | 0.00%
NeutralProcessing_Age4 | NeutralProcessing_Age4 | 0 | 0.00%
NeutralProcessing_Age4 | NeutralProcessing_Age5 | 80 | 96.39%
NeutralProcessing_Age4 | NeutralProcessing_Age6-10 | 0 | 0.00%
NeutralProcessing_Age4 | ReassertionProcessing_Age1 | 1 | 1.20%
NeutralProcessing_Age4 | ReassertionProcessing_Age2 | 0 | 0.00%
NeutralProcessing_Age4 | ReassertionProcessing_Age3 | 0 | 0.00%
NeutralProcessing_Age4 | RecoveryResolution_Age1 | 0 | 0.00%
NeutralProcessing_Age4 | RecoveryResolution_Age2 | 0 | 0.00%
NeutralProcessing_Age4 | RecoveryResolution_Age3 | 0 | 0.00%
NeutralProcessing_Age5 | CompressionProcessing_Age1 | 1 | 1.25%
NeutralProcessing_Age5 | CompressionProcessing_Age2 | 0 | 0.00%
NeutralProcessing_Age5 | CompressionProcessing_Age3 | 0 | 0.00%
NeutralProcessing_Age5 | CompressionProcessing_Age4 | 0 | 0.00%
NeutralProcessing_Age5 | CompressionProcessing_Age5 | 0 | 0.00%
NeutralProcessing_Age5 | CompressionProcessing_Age6-10 | 0 | 0.00%
NeutralProcessing_Age5 | ConstructiveEmergence_Age1 | 0 | 0.00%
NeutralProcessing_Age5 | DecayToNeutral_Age1 | 0 | 0.00%
NeutralProcessing_Age5 | DestructiveRotation_Age1 | 0 | 0.00%
NeutralProcessing_Age5 | DestructiveRotation_Age2 | 0 | 0.00%
NeutralProcessing_Age5 | DestructiveRotation_Age3 | 0 | 0.00%
NeutralProcessing_Age5 | ExhaustionPersistence_Age1 | 0 | 0.00%
NeutralProcessing_Age5 | ExhaustionPersistence_Age2 | 0 | 0.00%
NeutralProcessing_Age5 | ExhaustionPersistence_Age3 | 0 | 0.00%
NeutralProcessing_Age5 | ExhaustionPersistence_Age4 | 0 | 0.00%
NeutralProcessing_Age5 | ExhaustionPersistence_Age5 | 0 | 0.00%
NeutralProcessing_Age5 | ExhaustionPersistence_Age6-10 | 0 | 0.00%
NeutralProcessing_Age5 | MixedStructure_Age1 | 5 | 6.25%
NeutralProcessing_Age5 | MixedStructure_Age2 | 0 | 0.00%
NeutralProcessing_Age5 | MixedStructure_Age3 | 0 | 0.00%
NeutralProcessing_Age5 | MixedStructure_Age4 | 0 | 0.00%
NeutralProcessing_Age5 | NeutralProcessing_Age1 | 0 | 0.00%
NeutralProcessing_Age5 | NeutralProcessing_Age11-20 | 0 | 0.00%
NeutralProcessing_Age5 | NeutralProcessing_Age2 | 0 | 0.00%
NeutralProcessing_Age5 | NeutralProcessing_Age3 | 0 | 0.00%
NeutralProcessing_Age5 | NeutralProcessing_Age4 | 0 | 0.00%
NeutralProcessing_Age5 | NeutralProcessing_Age5 | 0 | 0.00%
NeutralProcessing_Age5 | NeutralProcessing_Age6-10 | 70 | 87.50%
NeutralProcessing_Age5 | ReassertionProcessing_Age1 | 4 | 5.00%
NeutralProcessing_Age5 | ReassertionProcessing_Age2 | 0 | 0.00%
NeutralProcessing_Age5 | ReassertionProcessing_Age3 | 0 | 0.00%
NeutralProcessing_Age5 | RecoveryResolution_Age1 | 0 | 0.00%
NeutralProcessing_Age5 | RecoveryResolution_Age2 | 0 | 0.00%
NeutralProcessing_Age5 | RecoveryResolution_Age3 | 0 | 0.00%
NeutralProcessing_Age6-10 | CompressionProcessing_Age1 | 5 | 2.62%
NeutralProcessing_Age6-10 | CompressionProcessing_Age2 | 0 | 0.00%
NeutralProcessing_Age6-10 | CompressionProcessing_Age3 | 0 | 0.00%
NeutralProcessing_Age6-10 | CompressionProcessing_Age4 | 0 | 0.00%
NeutralProcessing_Age6-10 | CompressionProcessing_Age5 | 0 | 0.00%
NeutralProcessing_Age6-10 | CompressionProcessing_Age6-10 | 0 | 0.00%
NeutralProcessing_Age6-10 | ConstructiveEmergence_Age1 | 2 | 1.05%
NeutralProcessing_Age6-10 | DecayToNeutral_Age1 | 0 | 0.00%
NeutralProcessing_Age6-10 | DestructiveRotation_Age1 | 0 | 0.00%
NeutralProcessing_Age6-10 | DestructiveRotation_Age2 | 0 | 0.00%
NeutralProcessing_Age6-10 | DestructiveRotation_Age3 | 0 | 0.00%
NeutralProcessing_Age6-10 | ExhaustionPersistence_Age1 | 6 | 3.14%
NeutralProcessing_Age6-10 | ExhaustionPersistence_Age2 | 0 | 0.00%
NeutralProcessing_Age6-10 | ExhaustionPersistence_Age3 | 0 | 0.00%
NeutralProcessing_Age6-10 | ExhaustionPersistence_Age4 | 0 | 0.00%
NeutralProcessing_Age6-10 | ExhaustionPersistence_Age5 | 0 | 0.00%
NeutralProcessing_Age6-10 | ExhaustionPersistence_Age6-10 | 0 | 0.00%
NeutralProcessing_Age6-10 | MixedStructure_Age1 | 17 | 8.90%
NeutralProcessing_Age6-10 | MixedStructure_Age2 | 0 | 0.00%
NeutralProcessing_Age6-10 | MixedStructure_Age3 | 0 | 0.00%
NeutralProcessing_Age6-10 | MixedStructure_Age4 | 0 | 0.00%
NeutralProcessing_Age6-10 | NeutralProcessing_Age1 | 0 | 0.00%
NeutralProcessing_Age6-10 | NeutralProcessing_Age11-20 | 12 | 6.28%
NeutralProcessing_Age6-10 | NeutralProcessing_Age2 | 0 | 0.00%
NeutralProcessing_Age6-10 | NeutralProcessing_Age3 | 0 | 0.00%
NeutralProcessing_Age6-10 | NeutralProcessing_Age4 | 0 | 0.00%
NeutralProcessing_Age6-10 | NeutralProcessing_Age5 | 0 | 0.00%
NeutralProcessing_Age6-10 | NeutralProcessing_Age6-10 | 122 | 63.87%
NeutralProcessing_Age6-10 | ReassertionProcessing_Age1 | 25 | 13.09%
NeutralProcessing_Age6-10 | ReassertionProcessing_Age2 | 0 | 0.00%
NeutralProcessing_Age6-10 | ReassertionProcessing_Age3 | 0 | 0.00%
NeutralProcessing_Age6-10 | RecoveryResolution_Age1 | 2 | 1.05%
NeutralProcessing_Age6-10 | RecoveryResolution_Age2 | 0 | 0.00%
NeutralProcessing_Age6-10 | RecoveryResolution_Age3 | 0 | 0.00%
ReassertionProcessing_Age1 | CompressionProcessing_Age1 | 3 | 2.04%
ReassertionProcessing_Age1 | CompressionProcessing_Age2 | 0 | 0.00%
ReassertionProcessing_Age1 | CompressionProcessing_Age3 | 0 | 0.00%
ReassertionProcessing_Age1 | CompressionProcessing_Age4 | 0 | 0.00%
ReassertionProcessing_Age1 | CompressionProcessing_Age5 | 0 | 0.00%
ReassertionProcessing_Age1 | CompressionProcessing_Age6-10 | 0 | 0.00%
ReassertionProcessing_Age1 | ConstructiveEmergence_Age1 | 2 | 1.36%
ReassertionProcessing_Age1 | DecayToNeutral_Age1 | 0 | 0.00%
ReassertionProcessing_Age1 | DestructiveRotation_Age1 | 6 | 4.08%
ReassertionProcessing_Age1 | DestructiveRotation_Age2 | 0 | 0.00%
ReassertionProcessing_Age1 | DestructiveRotation_Age3 | 0 | 0.00%
ReassertionProcessing_Age1 | ExhaustionPersistence_Age1 | 0 | 0.00%
ReassertionProcessing_Age1 | ExhaustionPersistence_Age2 | 0 | 0.00%
ReassertionProcessing_Age1 | ExhaustionPersistence_Age3 | 0 | 0.00%
ReassertionProcessing_Age1 | ExhaustionPersistence_Age4 | 0 | 0.00%
ReassertionProcessing_Age1 | ExhaustionPersistence_Age5 | 0 | 0.00%
ReassertionProcessing_Age1 | ExhaustionPersistence_Age6-10 | 0 | 0.00%
ReassertionProcessing_Age1 | MixedStructure_Age1 | 47 | 31.97%
ReassertionProcessing_Age1 | MixedStructure_Age2 | 0 | 0.00%
ReassertionProcessing_Age1 | MixedStructure_Age3 | 0 | 0.00%
ReassertionProcessing_Age1 | MixedStructure_Age4 | 0 | 0.00%
ReassertionProcessing_Age1 | NeutralProcessing_Age1 | 58 | 39.46%
ReassertionProcessing_Age1 | NeutralProcessing_Age11-20 | 0 | 0.00%
ReassertionProcessing_Age1 | NeutralProcessing_Age2 | 0 | 0.00%
ReassertionProcessing_Age1 | NeutralProcessing_Age3 | 0 | 0.00%
ReassertionProcessing_Age1 | NeutralProcessing_Age4 | 0 | 0.00%
ReassertionProcessing_Age1 | NeutralProcessing_Age5 | 0 | 0.00%
ReassertionProcessing_Age1 | NeutralProcessing_Age6-10 | 0 | 0.00%
ReassertionProcessing_Age1 | ReassertionProcessing_Age1 | 0 | 0.00%
ReassertionProcessing_Age1 | ReassertionProcessing_Age2 | 31 | 21.09%
ReassertionProcessing_Age1 | ReassertionProcessing_Age3 | 0 | 0.00%
ReassertionProcessing_Age1 | RecoveryResolution_Age1 | 0 | 0.00%
ReassertionProcessing_Age1 | RecoveryResolution_Age2 | 0 | 0.00%
ReassertionProcessing_Age1 | RecoveryResolution_Age3 | 0 | 0.00%
ReassertionProcessing_Age2 | CompressionProcessing_Age1 | 2 | 6.45%
ReassertionProcessing_Age2 | CompressionProcessing_Age2 | 0 | 0.00%
ReassertionProcessing_Age2 | CompressionProcessing_Age3 | 0 | 0.00%
ReassertionProcessing_Age2 | CompressionProcessing_Age4 | 0 | 0.00%
ReassertionProcessing_Age2 | CompressionProcessing_Age5 | 0 | 0.00%
ReassertionProcessing_Age2 | CompressionProcessing_Age6-10 | 0 | 0.00%
ReassertionProcessing_Age2 | ConstructiveEmergence_Age1 | 0 | 0.00%
ReassertionProcessing_Age2 | DecayToNeutral_Age1 | 0 | 0.00%
ReassertionProcessing_Age2 | DestructiveRotation_Age1 | 19 | 61.29%
ReassertionProcessing_Age2 | DestructiveRotation_Age2 | 0 | 0.00%
ReassertionProcessing_Age2 | DestructiveRotation_Age3 | 0 | 0.00%
ReassertionProcessing_Age2 | ExhaustionPersistence_Age1 | 0 | 0.00%
ReassertionProcessing_Age2 | ExhaustionPersistence_Age2 | 0 | 0.00%
ReassertionProcessing_Age2 | ExhaustionPersistence_Age3 | 0 | 0.00%
ReassertionProcessing_Age2 | ExhaustionPersistence_Age4 | 0 | 0.00%
ReassertionProcessing_Age2 | ExhaustionPersistence_Age5 | 0 | 0.00%
ReassertionProcessing_Age2 | ExhaustionPersistence_Age6-10 | 0 | 0.00%
ReassertionProcessing_Age2 | MixedStructure_Age1 | 0 | 0.00%
ReassertionProcessing_Age2 | MixedStructure_Age2 | 0 | 0.00%
ReassertionProcessing_Age2 | MixedStructure_Age3 | 0 | 0.00%
ReassertionProcessing_Age2 | MixedStructure_Age4 | 0 | 0.00%
ReassertionProcessing_Age2 | NeutralProcessing_Age1 | 9 | 29.03%
ReassertionProcessing_Age2 | NeutralProcessing_Age11-20 | 0 | 0.00%
ReassertionProcessing_Age2 | NeutralProcessing_Age2 | 0 | 0.00%
ReassertionProcessing_Age2 | NeutralProcessing_Age3 | 0 | 0.00%
ReassertionProcessing_Age2 | NeutralProcessing_Age4 | 0 | 0.00%
ReassertionProcessing_Age2 | NeutralProcessing_Age5 | 0 | 0.00%
ReassertionProcessing_Age2 | NeutralProcessing_Age6-10 | 0 | 0.00%
ReassertionProcessing_Age2 | ReassertionProcessing_Age1 | 0 | 0.00%
ReassertionProcessing_Age2 | ReassertionProcessing_Age2 | 0 | 0.00%
ReassertionProcessing_Age2 | ReassertionProcessing_Age3 | 1 | 3.23%
ReassertionProcessing_Age2 | RecoveryResolution_Age1 | 0 | 0.00%
ReassertionProcessing_Age2 | RecoveryResolution_Age2 | 0 | 0.00%
ReassertionProcessing_Age2 | RecoveryResolution_Age3 | 0 | 0.00%
ReassertionProcessing_Age3 | CompressionProcessing_Age1 | 0 | 0.00%
ReassertionProcessing_Age3 | CompressionProcessing_Age2 | 0 | 0.00%
ReassertionProcessing_Age3 | CompressionProcessing_Age3 | 0 | 0.00%
ReassertionProcessing_Age3 | CompressionProcessing_Age4 | 0 | 0.00%
ReassertionProcessing_Age3 | CompressionProcessing_Age5 | 0 | 0.00%
ReassertionProcessing_Age3 | CompressionProcessing_Age6-10 | 0 | 0.00%
ReassertionProcessing_Age3 | ConstructiveEmergence_Age1 | 0 | 0.00%
ReassertionProcessing_Age3 | DecayToNeutral_Age1 | 0 | 0.00%
